entry_bar,exit_bar,outcome,pnl_pip,sl_pip,tp_pip,direction,t_entry,t_exit,src_card
73597,73663,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1559671200000000000,1559908800000000000,XAUUSD_H6
73801,73957,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1560405600000000000,1560967200000000000,XAUUSD_H6
73975,74083,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1561032000000000000,1561420800000000000,XAUUSD_H12
74461,74485,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1562781600000000000,1562868000000000000,XAUUSD_H6
74623,74971,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1563364800000000000,1564617600000000000,XAUUSD_H12
74983,75115,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1564660800000000000,1565136000000000000,XAUUSD_H12
75155,75267,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1565280000000000000,1565683200000000000,XAUUSD_H8
75511,75835,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1566561600000000000,1567728000000000000,XAUUSD_H12
76187,76347,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1568995200000000000,1569571200000000000,XAUUSD_H8
76477,76687,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1570039200000000000,1570795200000000000,XAUUSD_H6
76969,77023,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1571810400000000000,1572004800000000000,XAUUSD_H6
77161,77287,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1572501600000000000,1572955200000000000,XAUUSD_H6
77497,77767,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1573711200000000000,1574683200000000000,XAUUSD_H6
77863,78175,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1575028800000000000,1576152000000000000,XAUUSD_H6
78313,78499,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1576648800000000000,1577318400000000000,XAUUSD_H6
78595,78691,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1577664000000000000,1578009600000000000,XAUUSD_H6
78799,78811,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1578398400000000000,1578441600000000000,XAUUSD_H12
79033,79267,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1579240800000000000,1580083200000000000,XAUUSD_H6
79279,79303,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1580126400000000000,1580212800000000000,XAUUSD_H6
79351,79465,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1580385600000000000,1580796000000000000,XAUUSD_H6
79609,79807,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1581314400000000000,1582027200000000000,XAUUSD_H6
79835,79875,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1582128000000000000,1582272000000000000,XAUUSD_H8
79945,79957,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1582524000000000000,1582567200000000000,XAUUSD_H6
80167,80197,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1583323200000000000,1583431200000000000,XAUUSD_H6
80623,80635,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1584964800000000000,1585008000000000000,XAUUSD_H6
80643,80651,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1585036800000000000,1585065600000000000,XAUUSD_H8
80665,80671,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1585116000000000000,1585137600000000000,XAUUSD_H6
80691,80779,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1585209600000000000,1585526400000000000,XAUUSD_H8
80887,80959,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1585915200000000000,1586174400000000000,XAUUSD_H6
81027,81131,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1586419200000000000,1586793600000000000,XAUUSD_H8
81139,81151,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1586822400000000000,1586865600000000000,XAUUSD_H6
81343,81367,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1587556800000000000,1587643200000000000,XAUUSD_H6
81385,81397,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1587708000000000000,1587751200000000000,XAUUSD_H6
81703,81799,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1588852800000000000,1589198400000000000,XAUUSD_H12
81865,81895,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1589436000000000000,1589544000000000000,XAUUSD_H6
81955,81967,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1589760000000000000,1589803200000000000,XAUUSD_H6
82227,82347,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1590739200000000000,1591171200000000000,XAUUSD_H8
82495,82543,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1591704000000000000,1591876800000000000,XAUUSD_H6
82563,82635,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1591948800000000000,1592208000000000000,XAUUSD_H8
82705,82711,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1592460000000000000,1592481600000000000,XAUUSD_H6
82731,82811,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1592553600000000000,1592841600000000000,XAUUSD_H8
82827,83019,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1592899200000000000,1593590400000000000,XAUUSD_H8
83171,83499,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1594137600000000000,1595318400000000000,XAUUSD_H8
83527,83575,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1595419200000000000,1595592000000000000,XAUUSD_H12
83683,83839,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1595980800000000000,1596542400000000000,XAUUSD_H12
83857,83887,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1596607200000000000,1596715200000000000,XAUUSD_H6
83907,83915,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1596787200000000000,1596816000000000000,XAUUSD_H8
84151,84169,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1597665600000000000,1597730400000000000,XAUUSD_H6
84475,84539,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1598832000000000000,1599062400000000000,XAUUSD_H8
84703,84841,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1599652800000000000,1600149600000000000,XAUUSD_H6
85171,85231,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1601337600000000000,1601553600000000000,XAUUSD_H6
85327,85357,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1601899200000000000,1602007200000000000,XAUUSD_H6
85411,85519,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1602201600000000000,1602590400000000000,XAUUSD_H12
85657,85675,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1603087200000000000,1603152000000000000,XAUUSD_H6
85699,85739,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1603238400000000000,1603382400000000000,XAUUSD_H8
86017,86035,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1604383200000000000,1604448000000000000,XAUUSD_H6
86059,86071,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1604534400000000000,1604577600000000000,XAUUSD_H12
86089,86167,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1604642400000000000,1604923200000000000,XAUUSD_H6
86263,86335,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1605268800000000000,1605528000000000000,XAUUSD_H6
86691,86739,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1606809600000000000,1606982400000000000,XAUUSD_H8
86749,86833,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1607018400000000000,1607320800000000000,XAUUSD_H6
86839,86887,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1607342400000000000,1607515200000000000,XAUUSD_H6
87037,87073,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1608055200000000000,1608184800000000000,XAUUSD_H6
87163,87171,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1608508800000000000,1608537600000000000,XAUUSD_H8
87331,87337,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1609113600000000000,1609135200000000000,XAUUSD_H6
87403,87499,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1609372800000000000,1609718400000000000,XAUUSD_H12
87553,87559,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1609912800000000000,1609934400000000000,XAUUSD_H6
87889,87895,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1611122400000000000,1611144000000000000,XAUUSD_H6
87899,87939,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1611158400000000000,1611302400000000000,XAUUSD_H8
88107,88115,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1611907200000000000,1611936000000000000,XAUUSD_H8
88351,88429,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1612785600000000000,1613066400000000000,XAUUSD_H6
88681,88759,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1613973600000000000,1614254400000000000,XAUUSD_H6
89067,89115,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1615363200000000000,1615536000000000000,XAUUSD_H8
89187,89531,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1615795200000000000,1617033600000000000,XAUUSD_H8
89599,89767,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1617278400000000000,1617883200000000000,XAUUSD_H6
89929,89959,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1618466400000000000,1618574400000000000,XAUUSD_H6
90019,90055,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1618790400000000000,1618920000000000000,XAUUSD_H12
90079,90127,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1619006400000000000,1619179200000000000,XAUUSD_H12
90259,90271,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1619654400000000000,1619697600000000000,XAUUSD_H6
90367,90463,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1620043200000000000,1620388800000000000,XAUUSD_H12
90523,90587,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1620604800000000000,1620835200000000000,XAUUSD_H8
90631,90751,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1620993600000000000,1621425600000000000,XAUUSD_H12
90795,91051,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1621584000000000000,1622505600000000000,XAUUSD_H8
91291,91307,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1623369600000000000,1623427200000000000,XAUUSD_H8
91801,91897,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1625205600000000000,1625551200000000000,XAUUSD_H6
91945,91957,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1625724000000000000,1625767200000000000,XAUUSD_H6
92089,92215,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1626242400000000000,1626696000000000000,XAUUSD_H6
92443,92643,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1627516800000000000,1628236800000000000,XAUUSD_H8
92785,92821,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1628748000000000000,1628877600000000000,XAUUSD_H6
92899,93319,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1629158400000000000,1630670400000000000,XAUUSD_H12
93763,93787,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1632268800000000000,1632355200000000000,XAUUSD_H6
93967,94159,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1633003200000000000,1633694400000000000,XAUUSD_H6
94279,94327,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1634126400000000000,1634299200000000000,XAUUSD_H12
94459,94495,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1634774400000000000,1634904000000000000,XAUUSD_H6
94567,94591,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1635163200000000000,1635249600000000000,XAUUSD_H12
94803,94899,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1636012800000000000,1636358400000000000,XAUUSD_H8
94963,95227,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1636588800000000000,1637539200000000000,XAUUSD_H12
95329,95341,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1637906400000000000,1637949600000000000,XAUUSD_H6
95611,95667,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1638921600000000000,1639123200000000000,XAUUSD_H8
95811,96099,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1639641600000000000,1640678400000000000,XAUUSD_H8
96163,96251,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1640908800000000000,1641225600000000000,XAUUSD_H8
96439,96631,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1641902400000000000,1642593600000000000,XAUUSD_H6
96655,96673,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1642680000000000000,1642744800000000000,XAUUSD_H6
96751,96799,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1643025600000000000,1643198400000000000,XAUUSD_H12
96967,96991,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1643803200000000000,1643889600000000000,XAUUSD_H6
97009,97015,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1643954400000000000,1643976000000000000,XAUUSD_H6
97075,97183,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1644192000000000000,1644580800000000000,XAUUSD_H12
97187,97323,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1644595200000000000,1645084800000000000,XAUUSD_H8
97347,97483,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1645171200000000000,1645660800000000000,XAUUSD_H8
97681,97693,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1646373600000000000,1646416800000000000,XAUUSD_H6
97763,97787,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1646668800000000000,1646755200000000000,XAUUSD_H8
97795,97801,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1646784000000000000,1646805600000000000,XAUUSD_H6
98149,98257,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1648058400000000000,1648447200000000000,XAUUSD_H6
98587,98755,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1649635200000000000,1650240000000000000,XAUUSD_H12
99025,99037,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1651212000000000000,1651255200000000000,XAUUSD_H6
99507,99603,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1652947200000000000,1653292800000000000,XAUUSD_H8
99627,99659,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1653379200000000000,1653494400000000000,XAUUSD_H8
99847,99943,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1654171200000000000,1654516800000000000,XAUUSD_H12
100039,100111,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1654862400000000000,1655121600000000000,XAUUSD_H12
100189,100207,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1655402400000000000,1655467200000000000,XAUUSD_H6
101027,101187,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1658419200000000000,1658995200000000000,XAUUSD_H8
101195,101307,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1659024000000000000,1659427200000000000,XAUUSD_H8
101359,101383,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1659614400000000000,1659700800000000000,XAUUSD_H12
101467,101671,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1660003200000000000,1660737600000000000,XAUUSD_H12
101851,101887,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1661385600000000000,1661515200000000000,XAUUSD_H6
102211,102319,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1662681600000000000,1663070400000000000,XAUUSD_H12
102685,102697,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1664388000000000000,1664431200000000000,XAUUSD_H6
102709,102799,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1664474400000000000,1664798400000000000,XAUUSD_H6
102859,102891,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1665014400000000000,1665129600000000000,XAUUSD_H8
103237,103327,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1666375200000000000,1666699200000000000,XAUUSD_H6
103339,103387,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1666742400000000000,1666915200000000000,XAUUSD_H12
103563,103667,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1667548800000000000,1667923200000000000,XAUUSD_H8
103699,103715,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1668038400000000000,1668096000000000000,XAUUSD_H8
103837,103867,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1668535200000000000,1668643200000000000,XAUUSD_H6
104035,104149,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1669248000000000000,1669658400000000000,XAUUSD_H6
104179,104215,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1669766400000000000,1669896000000000000,XAUUSD_H12
104243,104315,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1669996800000000000,1670256000000000000,XAUUSD_H8
104395,104485,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1670544000000000000,1670868000000000000,XAUUSD_H6
104499,104539,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1670918400000000000,1671062400000000000,XAUUSD_H8
104665,104725,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1671516000000000000,1671732000000000000,XAUUSD_H6
104989,105001,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1672682400000000000,1672725600000000000,XAUUSD_H6
105019,105055,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1672790400000000000,1672920000000000000,XAUUSD_H12
105079,105223,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1673006400000000000,1673524800000000000,XAUUSD_H12
105251,105355,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1673625600000000000,1674000000000000000,XAUUSD_H8
105363,105371,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1674028800000000000,1674057600000000000,XAUUSD_H8
105391,105667,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1674129600000000000,1675123200000000000,XAUUSD_H12
105703,105727,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1675252800000000000,1675339200000000000,XAUUSD_H12
105889,105901,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1675922400000000000,1675965600000000000,XAUUSD_H6
106363,106429,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1677628800000000000,1677866400000000000,XAUUSD_H6
106591,106663,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1678449600000000000,1678708800000000000,XAUUSD_H12
106707,106723,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1678867200000000000,1678924800000000000,XAUUSD_H8
106731,106755,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1678953600000000000,1679040000000000000,XAUUSD_H8
106903,106987,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1679572800000000000,1679875200000000000,XAUUSD_H12
107077,107155,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1680199200000000000,1680480000000000000,XAUUSD_H6
107167,107191,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1680523200000000000,1680609600000000000,XAUUSD_H6
107195,107243,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1680624000000000000,1680796800000000000,XAUUSD_H8
107395,107431,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1681344000000000000,1681473600000000000,XAUUSD_H12
107863,107899,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1683028800000000000,1683158400000000000,XAUUSD_H12
108555,108667,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1685520000000000000,1685923200000000000,XAUUSD_H8
108751,108847,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1686225600000000000,1686571200000000000,XAUUSD_H6
109351,109405,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1688385600000000000,1688580000000000000,XAUUSD_H6
109447,109519,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1688731200000000000,1688990400000000000,XAUUSD_H6
109531,109711,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1689033600000000000,1689681600000000000,XAUUSD_H12
109747,109763,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1689811200000000000,1689868800000000000,XAUUSD_H8
109897,109927,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1690351200000000000,1690459200000000000,XAUUSD_H6
110569,110719,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1692770400000000000,1693310400000000000,XAUUSD_H6
110755,110891,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1693440000000000000,1693929600000000000,XAUUSD_H8
111127,111379,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1694779200000000000,1695686400000000000,XAUUSD_H6
111691,111763,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1696809600000000000,1697068800000000000,XAUUSD_H8
111787,111795,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1697155200000000000,1697184000000000000,XAUUSD_H8
111871,111919,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1697457600000000000,1697630400000000000,XAUUSD_H12
111931,111955,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1697673600000000000,1697760000000000000,XAUUSD_H12
112027,112063,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1698019200000000000,1698148800000000000,XAUUSD_H12
112099,112387,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1698278400000000000,1699315200000000000,XAUUSD_H12
112567,112621,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1699963200000000000,1700157600000000000,XAUUSD_H6
112723,112867,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1700524800000000000,1701043200000000000,XAUUSD_H6
112885,112909,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1701108000000000000,1701194400000000000,XAUUSD_H6
112927,113035,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1701259200000000000,1701648000000000000,XAUUSD_H12
113269,113467,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1702490400000000000,1703203200000000000,XAUUSD_H6
113473,113599,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1703224800000000000,1703678400000000000,XAUUSD_H6
113611,113623,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1703721600000000000,1703764800000000000,XAUUSD_H6
113979,114075,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1705046400000000000,1705392000000000000,XAUUSD_H8
114387,114467,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1706515200000000000,1706803200000000000,XAUUSD_H8
114883,115135,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1708300800000000000,1709208000000000000,XAUUSD_H6
115159,115231,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1709294400000000000,1709553600000000000,XAUUSD_H6
115261,115285,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1709661600000000000,1709748000000000000,XAUUSD_H6
115309,115327,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1709834400000000000,1709899200000000000,XAUUSD_H6
115615,115627,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1710936000000000000,1710979200000000000,XAUUSD_H12
115789,115813,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1711562400000000000,1711648800000000000,XAUUSD_H6
115915,115939,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1712016000000000000,1712102400000000000,XAUUSD_H8
115975,115987,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1712232000000000000,1712275200000000000,XAUUSD_H6
115999,116059,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1712318400000000000,1712534400000000000,XAUUSD_H12
116083,116123,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1712620800000000000,1712764800000000000,XAUUSD_H8
116143,116167,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1712836800000000000,1712923200000000000,XAUUSD_H12
116497,116503,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1714111200000000000,1714132800000000000,XAUUSD_H6
116811,116827,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1715241600000000000,1715299200000000000,XAUUSD_H8
116953,116959,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1715752800000000000,1715774400000000000,XAUUSD_H6
117003,117011,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1715932800000000000,1715961600000000000,XAUUSD_H8
117467,117499,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1717603200000000000,1717718400000000000,XAUUSD_H8
117793,117823,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1718776800000000000,1718884800000000000,XAUUSD_H6
118011,118139,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1719561600000000000,1720022400000000000,XAUUSD_H8
118171,118187,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1720137600000000000,1720195200000000000,XAUUSD_H8
118323,118427,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1720684800000000000,1721059200000000000,XAUUSD_H8
118435,118451,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1721088000000000000,1721145600000000000,XAUUSD_H8
118639,118645,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1721822400000000000,1721844000000000000,XAUUSD_H6
118789,118813,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1722362400000000000,1722448800000000000,XAUUSD_H6
118827,118859,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1722499200000000000,1722614400000000000,XAUUSD_H8
119005,119095,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1723140000000000000,1723464000000000000,XAUUSD_H6
119115,119147,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1723536000000000000,1723651200000000000,XAUUSD_H8
119187,119283,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1723795200000000000,1724140800000000000,XAUUSD_H8
119419,119479,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1724630400000000000,1724846400000000000,XAUUSD_H12
119515,119527,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1724976000000000000,1725019200000000000,XAUUSD_H12
119665,119701,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1725516000000000000,1725645600000000000,XAUUSD_H6
119803,119815,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1726012800000000000,1726056000000000000,XAUUSD_H12
119835,119843,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1726128000000000000,1726156800000000000,XAUUSD_H8
120019,120035,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1726790400000000000,1726848000000000000,XAUUSD_H8
120169,120199,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1727330400000000000,1727438400000000000,XAUUSD_H6
120535,120649,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1728648000000000000,1729058400000000000,XAUUSD_H6
120667,120691,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1729123200000000000,1729209600000000000,XAUUSD_H6
120787,120827,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1729555200000000000,1729699200000000000,XAUUSD_H8
120955,120979,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1730160000000000000,1730246400000000000,XAUUSD_H12
120995,121011,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1730304000000000000,1730361600000000000,XAUUSD_H8
121447,121471,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1731931200000000000,1732017600000000000,XAUUSD_H6
121477,121501,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1732039200000000000,1732125600000000000,XAUUSD_H6
121699,121771,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1732838400000000000,1733097600000000000,XAUUSD_H6
121945,121975,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1733724000000000000,1733832000000000000,XAUUSD_H6
121995,122027,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1733904000000000000,1734019200000000000,XAUUSD_H8
122359,122383,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1735214400000000000,1735300800000000000,XAUUSD_H6
