signal_bar,entry_bar,exit_bar,direction,entry_price,exit_price,outcome,pnl_pip,sl_pip,bars_held,t_entry,t_exit,src_card
70225,1262527,1262551,short,1871.57,1875.9268377884728,loss,-46.868377884728304,43.568377884728605,2,1673456400000000000,1673463600000000000,H1
70533,1268167,1268179,short,1919.93,1913.2453638850568,win,63.54636114943487,41.31419106887238,1,1675148400000000000,1675152000000000000,H1
70697,1270807,1270867,long,1883.8,1879.2804863306565,loss,-48.49513669343496,45.195136693434016,5,1675940400000000000,1675958400000000000,H1
70704,1270891,1270903,short,1874.08,1865.4099749147504,win,83.40025085249336,53.58482747372904,1,1675965600000000000,1675969200000000000,H1
143956,1298431,1298431,short,2012.58,2009.0225166677176,win,32.274833322823454,21.986917999273164,0,1684227600000000000,1684227600000000000,M30
145416,1311163,1311181,long,1909.83,1907.3601249206693,loss,-27.998750793306773,24.698750793305653,3,1688047200000000000,1688052600000000000,M30
145895,1315375,1315405,long,1962.78,1960.440364472102,loss,-26.696355278980537,23.39635527897976,5,1689310800000000000,1689319800000000000,M30
145904,1315429,1315489,short,1957.49,1959.7024010235996,loss,-25.42401023599341,22.12401023599384,10,1689327000000000000,1689345000000000000,M30
145956,1316341,1316347,long,1959.28,1956.736070097863,loss,-28.73929902137052,25.43929902137099,1,1689600600000000000,1689602400000000000,M30
73228,1316371,1316383,short,1948.68,1952.50994866248,loss,-41.59948662480092,38.29948662480048,1,1689609600000000000,1689613200000000000,H1
146192,1318405,1318405,short,1958.58,1961.4397740358595,loss,-31.897740358593456,28.597740358592787,0,1690219800000000000,1690219800000000000,M30
146578,1321417,1321423,long,1937.29,1934.920428628141,loss,-26.995713718589105,23.695713718588813,1,1691123400000000000,1691125200000000000,M30
146584,1321453,1321459,short,1933.42,1935.7413202294529,loss,-26.513202294525676,23.213202294524752,1,1691134200000000000,1691136000000000000,M30
146596,1321525,1321549,short,1931.82,1933.9803586305884,loss,-24.90358630588462,21.603586305885525,4,1691155800000000000,1691163000000000000,M30
149188,1344835,1344835,short,1972.27,1967.52620593734,win,44.13794062659845,29.318875541779693,0,1698148800000000000,1698148800000000000,M30
149422,1346863,1346881,long,2000.0,1997.5491421991487,loss,-27.808578008508267,24.5085780085094,3,1698757200000000000,1698762600000000000,M30
153665,1385071,1385113,short,2178.98,2173.8727228994635,win,47.772771005365215,31.56537144954554,7,1710219600000000000,1710232200000000000,M30
157073,1415401,1415425,long,2332.28,2329.0706802060968,loss,-35.39319793903432,32.093197939032464,4,1719318600000000000,1719325800000000000,M30
78906,1417447,1417447,short,2320.49,2325.278923905258,loss,-51.18923905258343,47.8892390525826,0,1719932400000000000,1719932400000000000,H1
158710,1429717,1429759,short,2460.56,2464.5499629088795,loss,-43.19962908879533,39.89962908879374,7,1723613400000000000,1723626000000000000,M30
159809,1439509,1439509,long,2586.12,2583.10263920924,loss,-33.47360790759994,30.17360790760077,0,1726551000000000000,1726551000000000000,M30
159812,1439527,1439551,short,2577.17,2580.325017419942,loss,-34.85017419941941,31.550174199417484,4,1726556400000000000,1726563600000000000,M30
161825,1457317,1457335,long,2573.84,2582.3315647761606,win,81.61564776160431,52.48185893795075,3,1731893400000000000,1731898800000000000,M30
162351,1461811,1461817,long,2652.69,2647.928264860177,loss,-50.91735139822576,47.61735139822795,1,1733241600000000000,1733243400000000000,M30
81470,1462327,1462339,short,2642.95,2649.0334243925854,loss,-64.13424392585584,60.83424392585606,1,1733396400000000000,1733400000000000000,H1
81476,1462399,1462423,short,2640.38,2630.144873117644,win,99.0512688235678,63.25789173273685,2,1733418000000000000,1733425200000000000,H1
163048,1467901,1467901,long,2619.16,2615.8346631161767,loss,-36.55336883823183,33.2533688382321,0,1735068600000000000,1735068600000000000,M30
163050,1468261,1468279,long,2619.7,2625.4083287782546,win,53.783287782547816,35.28015314125353,3,1735176600000000000,1735182000000000000,M30
82939,1488895,1488895,long,2926.83,2918.3627974666188,loss,-87.97202533381169,84.67202533381045,0,1741366800000000000,1741366800000000000,H1
