signal_bar,entry_bar,exit_bar,direction,entry_price,exit_price,outcome,pnl_pip,sl_pip,bars_held,t_entry,t_exit,src_card
10294,78481,78511,long,2355.3,2330.6948136,loss,-249.35186400000094,246.0518640000003,4,1717632000000000000,1717747200000000000,XAUUSD_H8
10299,78519,78634,short,2319.07,2332.57,loss,-138.3,246.2528400000003,15,1717776000000000000,1718380800000000000,XAUUSD_H8
10327,78732,78747,long,2360.34,2336.9808648000003,loss,-236.89135199999856,233.59135200000014,2,1718928000000000000,1718985600000000000,XAUUSD_H8
10330,78755,78870,short,2321.29,2323.67,loss,-27.100000000001092,237.49003200000018,15,1719187200000000000,1719792000000000000,XAUUSD_H8
10422,79458,79458,short,2374.21,2398.2729328,loss,-243.929328,240.62932800000016,0,1722873600000000000,1722873600000000000,XAUUSD_H8
10432,79535,79611,long,2426.63,2477.654380904,win,506.94380903999826,247.93188000000006,10,1723161600000000000,1723622400000000000,XAUUSD_H8
10449,79665,79780,long,2491.55,2511.77,win,198.899999999998,260.5323120000001,15,1723824000000000000,1724428800000000000,XAUUSD_H8
10465,79788,79903,long,2511.2,2496.73,loss,-147.999999999998,270.74647200000004,15,1724630400000000000,1725235200000000000,XAUUSD_H8
10596,80790,80875,long,2739.07,2785.8145789216,win,464.14578921599895,227.1359520000002,11,1729785600000000000,1730275200000000000,XAUUSD_H8
10626,81020,81058,long,2684.51,2660.9727848,loss,-238.67215199999993,235.37215200000006,5,1730995200000000000,1731312000000000000,XAUUSD_H8
10632,81066,81112,short,2635.31,2585.8136149471998,win,491.6638505280018,240.50721600000003,6,1731340800000000000,1731513600000000000,XAUUSD_H8
10639,81120,81166,short,2572.0,2596.8855352,loss,-252.1553520000005,248.8553520000001,6,1731542400000000000,1731888000000000000,XAUUSD_H8
10647,81181,81235,long,2603.95,2655.976989112,win,516.9698911200014,252.80363999999992,7,1731945600000000000,1732147200000000000,XAUUSD_H8
10660,81281,81281,long,2715.0,2689.895808,loss,-254.34191999999786,251.04192000000003,0,1732492800000000000,1732492800000000000,XAUUSD_H8
10661,81288,81304,short,2664.78,2612.5891381104,win,518.608618896,253.59991200000005,2,1732521600000000000,1732579200000000000,XAUUSD_H8
10696,81553,81606,long,2692.89,2665.5579,loss,-276.62100000000083,273.3210000000001,7,1733875200000000000,1734076800000000000,XAUUSD_H8
10705,81622,81683,short,2649.6,2591.9152116192,win,573.547883808,280.29537600000015,8,1734307200000000000,1734537600000000000,XAUUSD_H8
10714,81691,81691,short,2585.15,2613.2727752,loss,-284.5277519999998,281.2277520000002,0,1734566400000000000,1734566400000000000,XAUUSD_H8
10720,81737,81848,long,2621.94,2604.37,loss,-179.00000000000165,285.5678160000001,15,1734912000000000000,1735603200000000000,XAUUSD_H8
10840,82648,82755,long,2933.93,2909.9029376,loss,-243.57062399999978,240.27062400000014,14,1739923200000000000,1740499200000000000,XAUUSD_H8
10938,83399,83407,short,3071.17,3008.7719059312,win,620.6809406880022,303.19773600000025,1,1743782400000000000,1743984000000000000,XAUUSD_H8
10942,83430,83437,short,2981.8,3014.7199960000003,loss,-332.49996000000084,329.19996000000015,1,1744070400000000000,1744099200000000000,XAUUSD_H8
10947,83468,83476,long,3047.43,3117.9248752368,win,701.648752368,342.5406960000002,1,1744214400000000000,1744243200000000000,XAUUSD_H8
10953,83514,83537,long,3233.64,3197.2161527999997,loss,-367.53847200000183,364.2384720000002,3,1744387200000000000,1744646400000000000,XAUUSD_H8
10961,83575,83614,long,3283.73,3359.5065000944,win,754.4650009440004,368.204568,5,1744790400000000000,1745193600000000000,XAUUSD_H8
10967,83621,83637,long,3376.34,3455.2400304176,win,785.7003041759974,383.3820719999999,2,1745222400000000000,1745280000000000000,XAUUSD_H8
10972,83660,83660,short,3323.3,3363.9517208,loss,-409.8172080000002,406.517208,0,1745366400000000000,1745366400000000000,XAUUSD_H8
10978,83706,83713,long,3350.22,3306.9775968,loss,-435.724031999999,432.42403199999984,1,1745539200000000000,1745568000000000000,XAUUSD_H8
10980,83721,83744,short,3292.51,3336.4434808,loss,-442.6348079999987,439.3348079999999,3,1745596800000000000,1745856000000000000,XAUUSD_H8
10991,83805,83851,short,3226.55,3273.63626,loss,-474.1626000000004,470.86259999999993,6,1746086400000000000,1746432000000000000,XAUUSD_H8
10998,83859,83882,long,3319.37,3420.4915455488,win,1007.9154554879999,491.35833599999984,3,1746460800000000000,1746547200000000000,XAUUSD_H8
11002,83890,83890,long,3439.0,3388.4180296,loss,-509.11970400000047,505.81970399999994,0,1746576000000000000,1746576000000000000,XAUUSD_H8
11003,83897,83936,short,3382.17,3276.6898574112,win,1051.5014258879994,512.537136,5,1746604800000000000,1746748800000000000,XAUUSD_H8
11019,84020,84051,short,3184.59,3241.2181680000003,loss,-569.5816800000018,566.2816799999999,4,1747238400000000000,1747353600000000000,XAUUSD_H8
11025,84066,84074,short,3177.3,3236.2213296,loss,-592.513295999998,589.2132959999999,1,1747411200000000000,1747612800000000000,XAUUSD_H8
11032,84120,84233,long,3289.84,3296.27,win,60.999999999998366,600.4514159999999,15,1747785600000000000,1748390400000000000,XAUUSD_H8
11058,84317,84417,long,3355.61,3300.6346688000003,loss,-553.053311999998,549.7533119999999,13,1748880000000000000,1749427200000000000,XAUUSD_H8
11260,85858,85858,long,3560.62,3531.9614584,loss,-289.8854159999981,286.5854159999999,0,1756944000000000000,1756944000000000000,XAUUSD_H8
11261,85865,85888,short,3533.11,3562.2787408,loss,-294.98740799999797,291.68740799999983,3,1756972800000000000,1757059200000000000,XAUUSD_H8
11265,85896,85919,long,3580.35,3641.2515115296,win,605.7151152960016,295.9257119999998,3,1757088000000000000,1757347200000000000,XAUUSD_H8
11327,86371,86410,long,3938.5,4012.5210195088,win,736.9101950879979,359.6745359999998,5,1759737600000000000,1759881600000000000,XAUUSD_H8
11333,86417,86448,long,4026.54,3989.1706752,loss,-376.9932479999996,373.69324799999976,4,1759910400000000000,1760025600000000000,XAUUSD_H8
11338,86456,86471,short,3974.02,4013.1883144,loss,-394.98314399999873,391.6831439999999,2,1760054400000000000,1760112000000000000,XAUUSD_H8
