time,open,high,low,close,volume
1582502400,99.392,99.437,99.387,99.412,81.0
1582516800,99.407,99.514,99.392,99.512,215.0
1582531200,99.507,99.562,99.347,99.532,660.0
1582545600,99.529,99.552,99.452,99.517,515.0
1582560000,99.522,99.522,99.027,99.034,1071.0
1582574400,99.032,99.292,99.022,99.199,535.0
1582588800,99.239,99.307,99.177,99.184,206.0
1582603200,99.187,99.232,99.119,99.232,237.0
1582617600,99.234,99.246,99.037,99.117,572.0
1582632000,99.119,99.307,99.119,99.212,630.0
1582646400,99.217,99.252,98.867,98.867,925.0
1582660800,98.869,98.932,98.794,98.907,574.0
1582675200,98.989,98.992,98.942,98.954,66.0
1582689600,98.952,99.052,98.947,98.967,354.0
1582704000,98.972,99.047,98.837,98.947,612.0
1582718400,98.952,99.157,98.867,99.104,1000.0
1582732800,99.102,99.192,98.952,99.077,902.0
1582747200,99.074,99.102,98.912,99.074,618.0
1582761600,98.964,98.987,98.929,98.962,115.0
1582776000,98.959,98.962,98.817,98.862,369.0
1582790400,98.859,98.877,98.597,98.707,630.0
1582804800,98.709,98.752,98.469,98.474,700.0
1582819200,98.477,98.637,98.287,98.527,1170.0
1582833600,98.529,98.542,98.347,98.367,697.0
1582848000,98.371,98.442,98.362,98.429,103.0
1582862400,98.427,98.469,98.302,98.327,516.0
1582876800,98.329,98.392,97.964,98.022,782.0
1582891200,98.027,98.482,98.022,98.387,1071.0
1582905600,98.384,98.602,98.246,98.337,1104.0
1582920000,98.342,98.422,97.904,98.014,991.0
1583107200,97.829,97.917,97.817,97.887,143.0
1583121600,97.884,97.972,97.837,97.962,406.0
1583136000,97.967,97.987,97.667,97.742,1020.0
1583150400,97.746,97.759,97.242,97.509,1394.0
1583164800,97.504,97.607,97.127,97.152,1462.0
1583179200,97.154,97.577,97.121,97.524,896.0
1583193600,97.519,97.577,97.462,97.496,208.0
1583208000,97.502,97.532,97.307,97.382,602.0
1583222400,97.379,97.642,97.337,97.482,849.0
1583236800,97.484,97.627,97.377,97.477,1167.0
1583251200,97.484,97.512,96.867,97.217,1796.0
1583265600,97.212,97.212,96.977,97.152,673.0
1583280000,97.124,97.187,97.112,97.167,108.0
1583294400,97.164,97.246,97.121,97.232,395.0
1583308800,97.229,97.339,97.062,97.242,910.0
1583323200,97.246,97.517,97.182,97.399,852.0
1583337600,97.397,97.552,97.289,97.414,1147.0
1583352000,97.417,97.417,97.272,97.329,453.0
1583366400,97.322,97.344,97.312,97.322,65.0
